Date,Time,Transaction,Item
2017-03-09,14:38:58,7844,Café
2017-03-09,14:58:25,7845,Te
2017-03-09,14:58:25,7845,Pastel
2017-03-09,15:08:48,7846,Trufas
2017-03-09,15:08:48,7846,Desayuno español
2017-03-09,15:08:48,7846,Pastel
2017-03-09,15:08:48,7846,Café
2017-03-09,15:09:23,7847,Trufas
2017-03-09,15:09:23,7847,Desayuno español
2017-03-09,15:09:23,7847,Pastel
2017-03-09,15:22:27,7848,Pan
2017-03-09,15:22:27,7848,Te
2017-03-09,15:22:27,7848,Tostada mantequilla
2017-03-09,15:23:06,7849,Coca-Cola
2017-03-09,15:23:06,7849,Te
2017-03-09,15:42:32,7850,Te
2017-03-09,15:42:32,7850,Pastel
2017-03-09,16:16:51,7851,Coca-Cola
2017-03-09,16:40:48,7852,Pan
2017-03-09,16:40:48,7852,Pastel
2017-03-09,16:40:48,7852,Café
2017-03-09,16:40:48,7852,Pan
2017-03-09,17:19:00,7853,Café
2017-03-09,17:19:00,7853,Café
2017-03-09,17:19:00,7853,Te
2017-03-09,17:19:00,7853,Pastel
2017-03-09,17:19:00,7853,Tostada mantequilla
2017-03-09,17:19:00,7853,Galletas
2017-03-10,08:05:41,7854,Café
2017-03-10,08:05:41,7854,NONE
2017-03-10,08:14:22,7855,Café
2017-03-10,08:26:51,7856,Café
2017-03-10,08:37:21,7857,Pan
2017-03-10,08:42:42,7858,Café
2017-03-10,08:42:42,7858,Pan
2017-03-10,08:42:42,7858,Pastel
2017-03-10,08:45:43,7859,Café
2017-03-10,08:45:43,7859,Pan
2017-03-10,08:45:43,7859,Desayuno español
2017-03-10,08:47:01,7860,Pan
2017-03-10,08:47:01,7860,Tostada
2017-03-10,08:48:49,7861,Pan
2017-03-10,08:51:52,7862,Baguette
2017-03-10,08:57:45,7863,Café
2017-03-10,08:57:45,7863,Pastel
2017-03-10,09:01:22,7864,Chocolate caliente
2017-03-10,09:01:22,7864,Te
2017-03-10,09:01:22,7864,Pastel
2017-03-10,09:04:36,7865,Café
2017-03-10,09:04:36,7865,Pan
2017-03-10,09:05:33,7866,Pan
2017-03-10,09:05:33,7866,Pan
2017-03-10,09:05:33,7866,Pastel
2017-03-10,09:08:06,7867,Café
2017-03-10,09:20:05,7868,Pastel
2017-03-10,09:20:05,7868,Pastel
2017-03-10,09:23:03,7869,Pan
2017-03-10,09:23:03,7869,Café
2017-03-10,09:23:03,7869,Café
2017-03-10,09:23:03,7869,Pan
2017-03-10,09:23:03,7869,Tostada
2017-03-10,09:37:00,7870,Café
2017-03-10,09:51:26,7871,Pan
2017-03-10,09:59:22,7872,Café
2017-03-10,10:02:09,7873,Pan
2017-03-10,10:02:09,7873,Galletas
2017-03-10,10:03:59,7874,Medialuna
2017-03-10,10:03:59,7874,Pan
2017-03-10,10:08:00,7875,Te
2017-03-10,10:19:30,7876,Café
2017-03-10,10:19:30,7876,Pastel
2017-03-10,10:19:30,7876,Jamón
2017-03-10,10:19:30,7876,Trufas
2017-03-10,10:23:23,7877,Café
2017-03-10,10:23:23,7877,Café
2017-03-10,10:23:23,7877,Zumo
2017-03-10,10:23:23,7877,Pastel
2017-03-10,10:23:23,7877,Galletas
2017-03-10,10:39:31,7878,Café
2017-03-10,10:39:31,7878,Te Moruno
2017-03-10,10:39:31,7878,Pan
2017-03-10,10:45:21,7879,Pastel
2017-03-10,10:45:21,7879,Galletas
2017-03-10,10:45:21,7879,Galletas
2017-03-10,10:45:21,7879,Café
2017-03-10,10:45:21,7879,Café
2017-03-10,10:45:21,7879,Zumo
2017-03-10,10:47:56,7880,Hamburguesa vegana
2017-03-10,10:47:56,7880,Pastel
2017-03-10,10:47:56,7880,Café
2017-03-10,10:47:56,7880,Café
2017-03-10,10:52:44,7881,Café
2017-03-10,10:52:44,7881,Pastel
2017-03-10,10:56:53,7882,Café
2017-03-10,10:56:53,7882,Pan
2017-03-10,11:00:49,7883,Pan
2017-03-10,11:00:49,7883,Café
2017-03-10,11:02:27,7884,Pan
2017-03-10,11:07:13,7885,Café
2017-03-10,11:07:13,7885,Café
2017-03-10,11:07:13,7885,Medialuna
2017-03-10,11:18:26,7886,Café
2017-03-10,11:19:39,7887,Café
2017-03-10,11:19:39,7887,Te
2017-03-10,11:19:39,7887,Te Moruno
2017-03-10,11:31:47,7888,Pan
2017-03-10,11:31:47,7888,Pan
2017-03-10,11:56:58,7889,Brownie
2017-03-10,12:23:25,7890,Café
2017-03-10,12:37:25,7891,Te
2017-03-10,12:37:25,7891,Sandwich
2017-03-10,12:37:25,7891,Sandwich
2017-03-10,12:37:25,7891,NONE
2017-03-10,12:38:00,7892,Café
2017-03-10,12:38:00,7892,Te Moruno
2017-03-10,12:41:31,7893,Pan
2017-03-10,12:41:31,7893,Tostada mantequilla
2017-03-10,12:43:46,7894,Sopa
2017-03-10,12:43:46,7894,Ensalada
2017-03-10,12:43:46,7894,Pan
2017-03-10,12:55:07,7895,Sandwich
2017-03-10,12:55:07,7895,Coca-Cola
2017-03-10,13:04:26,7896,Tostada
2017-03-10,13:04:26,7896,Café
2017-03-10,13:04:26,7896,Pan
2017-03-10,13:08:18,7897,Pastel
2017-03-10,13:08:18,7897,Sandwich
2017-03-10,13:08:18,7897,Sandwich
2017-03-10,13:08:18,7897,Café
2017-03-10,13:27:58,7898,Trufas
2017-03-10,13:27:58,7898,Sopa
2017-03-10,13:30:46,7899,Pastel vegano
2017-03-10,13:30:46,7899,Galletas
2017-03-10,13:30:46,7899,Te Moruno
2017-03-10,13:30:46,7899,Pan
2017-03-10,13:32:52,7900,Galletas
2017-03-10,13:44:36,7901,Sopa
2017-03-10,13:47:14,7902,Café
2017-03-10,13:47:14,7902,Desayuno español
2017-03-10,13:50:59,7903,Café
2017-03-10,13:50:59,7903,Tostada mantequilla
2017-03-10,13:56:31,7904,Pan
2017-03-10,13:56:31,7904,Café
2017-03-10,13:56:31,7904,Sandwich
2017-03-10,13:58:43,7905,Ensalada
2017-03-10,13:58:43,7905,Desayuno español
2017-03-10,13:58:43,7905,Coca-Cola
2017-03-10,14:03:01,7906,Café
2017-03-10,14:03:01,7906,Te
2017-03-10,14:03:01,7906,Pan
2017-03-10,14:03:01,7906,Te Moruno
2017-03-10,14:03:01,7906,Pollo estofado
2017-03-10,14:10:04,7907,Te
2017-03-10,14:10:04,7907,Pan
2017-03-10,14:10:04,7907,Pastel
2017-03-10,14:23:07,7908,Trufas
2017-03-10,14:23:07,7908,Agua
2017-03-10,14:23:07,7908,Pan
2017-03-10,14:23:07,7908,Tostada mantequilla
2017-03-10,14:23:07,7908,Desayuno español
2017-03-10,14:58:04,7909,Café
2017-03-10,16:40:07,7910,Trufas
2017-03-10,16:40:07,7910,Pastel
2017-03-10,16:41:09,7911,Café
2017-03-10,16:52:50,7912,Café
2017-03-10,16:52:50,7912,Pan
2017-03-10,16:54:36,7913,Galletas
2017-03-10,16:54:36,7913,Te Moruno
2017-03-10,16:57:18,7914,Te
2017-03-11,08:37:34,7915,Medialuna
2017-03-11,08:37:34,7915,Medialuna
2017-03-11,08:37:34,7915,Café
2017-03-11,08:59:12,7916,Café
2017-03-11,08:59:12,7916,Tostada
2017-03-11,08:59:34,7917,Baguette
2017-03-11,08:59:34,7917,Huevos camperos
2017-03-11,09:01:03,7918,Medialuna
2017-03-11,09:02:53,7919,Pastel
2017-03-11,09:02:53,7919,Pan
2017-03-11,09:03:40,7920,Pan
2017-03-11,09:07:31,7921,Café
2017-03-11,09:07:31,7921,Te
2017-03-11,09:08:15,7922,Manzanilla
2017-03-11,09:08:15,7922,Café
2017-03-11,09:08:15,7922,Medialuna
2017-03-11,09:10:06,7923,NONE
2017-03-11,09:10:06,7923,Huevos de patos
2017-03-11,09:10:06,7923,Te
2017-03-11,09:18:17,7924,Café
2017-03-11,09:18:17,7924,Café
2017-03-11,09:18:17,7924,Tostada mantequilla
2017-03-11,09:18:17,7924,Pan
2017-03-11,09:25:28,7925,Salmón
2017-03-11,09:25:28,7925,Te
2017-03-11,09:25:28,7925,Café
2017-03-11,09:44:39,7926,Salmón
2017-03-11,09:44:39,7926,Pan
2017-03-11,09:45:28,7927,Chocolates
2017-03-11,09:45:28,7927,Café
2017-03-11,09:45:28,7927,Coca-Cola
2017-03-11,09:56:37,7928,Café
2017-03-11,09:56:37,7928,Café
2017-03-11,09:56:37,7928,Pan
2017-03-11,09:57:50,7929,Te
2017-03-11,09:57:50,7929,Te
2017-03-11,09:57:50,7929,Zumo
2017-03-11,10:14:53,7930,Tostada mantequilla
2017-03-11,10:14:53,7930,Pastel
2017-03-11,10:14:53,7930,Café
2017-03-11,10:15:36,7931,Café
2017-03-11,10:15:36,7931,Café
2017-03-11,10:33:59,7932,Baguette
2017-03-11,10:38:52,7933,Te
2017-03-11,10:38:52,7933,Te
2017-03-11,10:38:52,7933,Desayuno español
2017-03-11,10:38:52,7933,Caramelo
2017-03-11,10:38:52,7933,Jamón
2017-03-11,10:45:44,7934,Café
2017-03-11,10:45:44,7934,Desayuno español
2017-03-11,10:45:44,7934,Trufas
2017-03-11,11:01:26,7935,Tostada mantequilla
2017-03-11,11:01:26,7935,Pastel
2017-03-11,11:01:26,7935,Salmón
2017-03-11,11:03:01,7936,Café
2017-03-11,11:03:01,7936,NONE
2017-03-11,11:04:28,7937,Sandwich
2017-03-11,11:04:28,7937,Café
2017-03-11,11:05:00,7938,Pan
2017-03-11,11:05:00,7938,Huevos camperos
2017-03-11,11:06:48,7939,Pan
2017-03-11,11:06:48,7939,Tostada
2017-03-11,11:06:48,7939,Galletas
2017-03-11,11:09:01,7940,Pan
2017-03-11,11:14:43,7941,Huevos camperos
2017-03-11,11:14:43,7941,Café
2017-03-11,11:14:43,7941,Galletas
2017-03-11,11:30:56,7942,Desayuno español
2017-03-11,11:30:56,7942,Pan
2017-03-11,11:30:56,7942,Pastel
2017-03-11,11:30:56,7942,Medialuna
2017-03-11,11:30:56,7942,Café
2017-03-11,11:30:56,7942,NONE
2017-03-11,11:30:56,7942,Brownie
2017-03-11,11:32:08,7943,Pastel
2017-03-11,11:32:08,7943,Café
2017-03-11,11:32:08,7943,Sopa
2017-03-11,11:32:08,7943,Sandwich
2017-03-11,11:42:52,7944,Muffin
2017-03-11,11:43:57,7945,Te
2017-03-11,11:45:05,7946,Te Moruno
2017-03-11,11:47:40,7947,Pan
2017-03-11,11:47:40,7947,Café
2017-03-11,11:51:09,7948,Pan
2017-03-11,11:53:37,7949,Chocolate caliente
2017-03-11,11:53:37,7949,Pan
2017-03-11,11:53:37,7949,Galletas
2017-03-11,12:14:14,7950,Pan
2017-03-11,12:14:14,7950,Zumo
2017-03-11,12:14:14,7950,Pastel
2017-03-11,12:14:14,7950,Sandwich mixto
2017-03-11,12:14:45,7951,Tostada mantequilla
2017-03-11,12:14:45,7951,Pan
2017-03-11,12:25:40,7952,Te
2017-03-11,12:25:40,7952,Pan
2017-03-11,12:25:40,7952,Chocolate caliente
2017-03-11,12:25:40,7952,Te Moruno
2017-03-11,12:28:11,7953,Café
2017-03-11,12:28:11,7953,Pan
2017-03-11,12:34:38,7954,Café
2017-03-11,12:37:03,7955,Pastel
2017-03-11,12:37:03,7955,NONE
2017-03-11,12:37:03,7955,Granola
2017-03-11,12:37:03,7955,Café
2017-03-11,12:37:03,7955,Sandwich
2017-03-11,12:37:03,7955,Café
2017-03-11,12:38:04,7956,Tostada mantequilla
2017-03-11,12:43:26,7957,Pastel
2017-03-11,12:43:26,7957,Sandwich
2017-03-11,12:49:35,7958,Sandwich
2017-03-11,12:49:35,7958,Sandwich
2017-03-11,12:49:35,7958,Café
2017-03-11,12:49:35,7958,Café
2017-03-11,12:51:08,7959,Pan
2017-03-11,12:51:08,7959,Pastel
2017-03-11,12:51:08,7959,Pastel
2017-03-11,12:55:44,7960,Pastel
2017-03-11,13:04:45,7961,Brownie
2017-03-11,13:04:45,7961,Chocolate con churros 
2017-03-11,13:04:45,7961,Pan
2017-03-11,13:04:45,7961,Café
2017-03-11,13:04:45,7961,Sandwich
2017-03-11,13:04:45,7961,Sandwich
2017-03-11,13:13:28,7962,Café
2017-03-11,13:13:28,7962,Café
2017-03-11,13:13:28,7962,Sandwich
2017-03-11,13:13:28,7962,Sandwich
2017-03-11,13:18:46,7963,Sandwich mixto
2017-03-11,13:18:46,7963,Pan
2017-03-11,13:26:51,7964,Te
2017-03-11,13:26:51,7964,Pastel
2017-03-11,13:33:57,7965,Café
2017-03-11,13:33:57,7965,Café
2017-03-11,13:38:15,7966,Te
2017-03-11,13:38:15,7966,Zumo
2017-03-11,13:38:15,7966,Muffin
2017-03-11,13:38:15,7966,Ensalada
2017-03-11,13:39:01,7967,Te
2017-03-11,13:39:01,7967,Desayuno español
2017-03-11,14:13:31,7968,Desayuno español
2017-03-11,14:13:31,7968,Sandwich
2017-03-11,14:13:31,7968,Tostada
2017-03-11,14:13:31,7968,Pastel
2017-03-11,14:13:31,7968,Medialuna
2017-03-11,14:13:31,7968,Pollo estofado
2017-03-11,14:16:51,7969,Pan
2017-03-11,14:26:13,7970,Sopa
2017-03-11,14:26:13,7970,Pan
2017-03-11,14:28:49,7971,Pan
2017-03-11,14:28:49,7971,Café
2017-03-11,14:28:49,7971,Zumo
2017-03-11,14:28:49,7971,Tostada mantequilla
2017-03-11,14:30:13,7972,Café
2017-03-11,14:30:13,7972,NONE
2017-03-11,14:30:13,7972,Tostada
2017-03-11,14:30:13,7972,Tostada mantequilla
2017-03-11,14:34:30,7973,Pan
2017-03-11,14:38:18,7974,Pan
2017-03-11,14:38:18,7974,Pan
2017-03-11,14:38:18,7974,Pastel
2017-03-11,14:39:02,7975,Brownie
2017-03-11,14:39:02,7975,Coca-Cola
2017-03-11,14:48:36,7976,Café
2017-03-11,14:48:36,7976,Sandwich
2017-03-11,15:02:31,7977,Pan
2017-03-11,15:02:31,7977,Sandwich mixto
2017-03-11,15:02:31,7977,Pastel
2017-03-11,15:09:20,7978,Café
2017-03-11,15:09:20,7978,Pan
2017-03-11,15:09:20,7978,Tostada mantequilla
2017-03-11,15:11:07,7979,Café
2017-03-11,15:11:07,7979,Café
2017-03-11,15:11:07,7979,Tostada mantequilla
2017-03-11,15:11:07,7979,Pastel
2017-03-11,15:12:46,7980,NONE
2017-03-11,15:12:46,7980,Sandwich
2017-03-11,15:12:46,7980,Café
2017-03-11,15:12:46,7980,Café
2017-03-11,15:38:20,7981,Carne a la brasa
2017-03-11,15:38:20,7981,Hamburguesa vegana
2017-03-11,15:43:23,7982,Café
2017-03-11,15:43:23,7982,Pastel
2017-03-11,15:47:00,7983,Pastel
2017-03-11,15:47:00,7983,Te
2017-03-11,15:49:25,7984,Te
2017-03-11,15:49:25,7984,Pastel
2017-03-11,15:49:25,7984,Tostada mantequilla
2017-03-11,16:16:12,7985,Pan
2017-03-11,16:18:32,7986,Pan
2017-03-11,16:21:08,7987,Café
2017-03-11,16:27:31,7988,Café
2017-03-11,16:27:31,7988,Pastel
2017-03-11,16:49:44,7989,Café
2017-03-11,17:00:08,7990,Café
2017-03-11,17:11:48,7991,Pan
2017-03-11,17:11:48,7991,Zumo
2017-03-11,17:11:48,7991,Muffin
2017-03-11,17:11:48,7991,Galletas
2017-03-11,17:13:48,7992,Manzanilla
2017-03-11,17:13:48,7992,NONE
2017-03-11,17:13:48,7992,Huevos de patos
2017-03-11,17:13:48,7992,Café
2017-03-11,17:13:48,7992,Café
2017-03-11,17:13:48,7992,Te
2017-03-11,17:15:11,7993,Café
2017-03-11,17:15:11,7993,Muffin
2017-03-11,17:16:37,7994,Chocolate caliente
2017-03-11,17:16:37,7994,Café
2017-03-11,17:16:37,7994,Tostada mantequilla
2017-03-11,17:16:37,7994,Pastel
2017-03-12,09:32:42,7995,Café
2017-03-12,09:32:42,7995,Pastel
2017-03-12,09:59:30,7996,Café
2017-03-12,09:59:30,7996,Pastel
2017-03-12,10:12:45,7997,Tostada mantequilla
2017-03-12,10:12:45,7997,Pan
2017-03-12,10:17:42,7998,Pan
2017-03-12,10:21:21,7999,Café
2017-03-12,10:21:21,7999,Sandwich
2017-03-12,10:21:21,7999,Brownie
2017-03-12,10:22:42,8000,Café
2017-03-12,10:22:42,8000,Pastel
2017-03-12,10:27:06,8001,Tostada mantequilla
2017-03-12,10:27:06,8001,Café
2017-03-12,10:27:06,8001,Café
2017-03-12,10:27:06,8001,Desayuno español
2017-03-12,10:28:29,8002,Café
2017-03-12,10:28:29,8002,Café
2017-03-12,11:02:50,8003,Pan
2017-03-12,11:02:50,8003,Café
2017-03-12,11:13:04,8004,Café
2017-03-12,11:13:04,8004,Desayuno español
2017-03-12,11:13:41,8005,Desayuno español
2017-03-12,11:13:41,8005,Café
2017-03-12,11:27:18,8006,Pan
2017-03-12,11:36:18,8007,Pastel
2017-03-12,11:36:18,8007,Muffin
2017-03-12,11:36:18,8007,Hamburguesa vegana
2017-03-12,11:45:59,8008,Pan
2017-03-12,11:45:59,8008,Pan
2017-03-12,11:45:59,8008,Brownie
2017-03-12,11:58:39,8009,Café
2017-03-12,12:03:01,8010,Pan
2017-03-12,12:03:01,8010,Café
2017-03-12,12:07:39,8011,Café
2017-03-12,12:07:39,8011,Café
2017-03-12,12:07:39,8011,Pan
2017-03-12,12:07:39,8011,Chocolate caliente
2017-03-12,12:07:39,8011,Pastel
2017-03-12,12:07:39,8011,Pastel
2017-03-12,12:07:39,8011,Pastel vegano
2017-03-12,12:07:39,8011,Pan
2017-03-12,12:08:38,8012,Te
2017-03-12,12:08:38,8012,Muffin
2017-03-12,12:08:38,8012,Sandwich mixto
2017-03-12,12:09:07,8013,Pan
2017-03-12,12:12:37,8014,Te
2017-03-12,12:21:11,8015,Pastel
2017-03-12,12:21:11,8015,Tostada mantequilla
2017-03-12,12:21:11,8015,Café
2017-03-12,12:21:11,8015,Te
2017-03-12,12:32:01,8016,Café
2017-03-12,12:32:01,8016,Pastel
2017-03-12,12:33:04,8017,Baguette
2017-03-12,12:34:03,8018,Galletas
2017-03-12,12:34:03,8018,Café
2017-03-12,12:35:15,8019,Café
2017-03-12,12:48:22,8020,Café
2017-03-12,12:49:05,8021,Pan
2017-03-12,13:03:09,8022,NONE
2017-03-12,13:03:09,8022,Café
2017-03-12,13:03:09,8022,Trufas
2017-03-12,13:03:09,8022,Zumo
2017-03-12,13:12:47,8023,Café
2017-03-12,13:16:18,8024,Café
2017-03-12,13:18:27,8025,Smoothies
2017-03-12,13:18:27,8025,NONE
2017-03-12,13:18:27,8025,Desayuno español
2017-03-12,13:25:01,8026,Café
2017-03-12,13:25:01,8026,Zumo
2017-03-12,13:25:01,8026,NONE
2017-03-12,13:25:01,8026,Tostada
2017-03-12,13:25:01,8026,Muffin
2017-03-12,13:44:57,8027,Pan
2017-03-12,13:49:15,8028,Manzanilla
2017-03-12,13:49:15,8028,Café
2017-03-12,13:51:47,8029,Chocolate caliente
2017-03-12,13:51:47,8029,NONE
2017-03-12,13:54:10,8030,Pan
2017-03-12,13:54:10,8030,Desayuno español
2017-03-12,13:55:17,8031,Te
2017-03-12,13:55:17,8031,Desayuno español
2017-03-12,13:55:17,8031,NONE
2017-03-12,13:56:32,8032,Café
2017-03-12,13:56:32,8032,Smoothies
2017-03-12,13:56:32,8032,Galletas
2017-03-12,13:56:32,8032,Medialuna
2017-03-12,13:56:32,8032,Tostada mantequilla
2017-03-12,13:58:29,8033,Rebanada
2017-03-12,13:58:29,8033,Te Moruno
2017-03-12,13:58:29,8033,Café
2017-03-12,13:58:29,8033,Zumo
2017-03-12,13:59:59,8034,Baguette
2017-03-12,14:08:26,8035,Café
2017-03-12,14:08:26,8035,Coca-Cola
2017-03-12,14:08:26,8035,Te
2017-03-12,14:08:26,8035,Sandwich
2017-03-12,14:08:26,8035,Desayuno español
2017-03-12,14:14:33,8036,Pan
2017-03-12,14:17:11,8037,Chocolate caliente
2017-03-12,14:17:11,8037,Café
2017-03-12,14:17:11,8037,Galletas
2017-03-12,14:18:30,8038,Sopa
2017-03-12,14:18:30,8038,Café
2017-03-12,14:18:30,8038,Pastel
2017-03-12,14:28:36,8039,Pan
2017-03-12,14:30:12,8040,Café
2017-03-12,14:32:26,8041,Pan
2017-03-12,14:32:26,8041,Agua
2017-03-12,14:32:26,8041,Chocolate con churros 
2017-03-12,14:32:26,8041,Café
2017-03-12,14:33:44,8042,Chocolate caliente
2017-03-12,14:43:23,8043,Te
2017-03-12,14:43:23,8043,Te
2017-03-12,14:43:23,8043,Pastel
2017-03-12,14:46:46,8044,Te
2017-03-12,14:46:46,8044,Café
2017-03-12,14:46:46,8044,Pastel
2017-03-12,14:46:46,8044,Sandwich mixto
2017-03-12,15:00:54,8045,Medialuna
2017-03-12,15:01:14,8046,Tostada mantequilla
2017-03-12,15:10:41,8047,Chocolate caliente
2017-03-12,15:10:41,8047,Pastel
2017-03-12,15:14:32,8048,Medialuna
2017-03-12,15:14:32,8048,Muffin
2017-03-12,15:14:32,8048,Desayuno español
2017-03-12,15:14:32,8048,Pollo estofado
2017-03-12,15:14:32,8048,Café
2017-03-12,15:15:28,8049,Huevos camperos
2017-03-12,15:16:19,8050,Café
2017-03-12,15:16:19,8050,Pastel
2017-03-12,15:22:12,8051,Pastel
2017-03-12,15:22:12,8051,Galletas
2017-03-12,15:22:12,8051,Te
2017-03-12,15:22:12,8051,Café
2017-03-12,15:22:12,8051,Sandwich
2017-03-12,15:22:12,8051,Sopa
2017-03-12,15:25:32,8052,Café
2017-03-12,15:25:32,8052,Galletas
2017-03-12,15:38:22,8053,Pan
2017-03-12,15:38:22,8053,Pastel
2017-03-12,15:45:06,8054,Café
2017-03-12,15:45:06,8054,Café
2017-03-12,15:45:06,8054,Desayuno español
2017-03-12,15:45:06,8054,Sandwich
2017-03-12,15:45:55,8055,Café
2017-03-12,15:45:55,8055,Galletas
2017-03-12,16:28:00,8056,Pan
2017-03-12,16:28:00,8056,Chocolate caliente
2017-03-12,16:28:00,8056,Sandwich
2017-03-12,16:28:00,8056,Chocolates
2017-03-13,08:21:24,8057,Pastel
2017-03-13,08:21:24,8057,Café
2017-03-13,08:36:43,8058,Café
2017-03-13,08:36:43,8058,Sandwich mixto
2017-03-13,09:13:42,8059,Café
2017-03-13,09:16:55,8060,Pastel
2017-03-13,09:31:19,8061,Pastel
2017-03-13,09:31:19,8061,Pan
2017-03-13,09:31:19,8061,Jamón
2017-03-13,10:07:25,8062,Pan
2017-03-13,10:15:06,8063,Te
2017-03-13,10:21:50,8064,Te
2017-03-13,10:21:50,8064,Café
2017-03-13,10:21:50,8064,Desayuno español
2017-03-13,10:31:52,8065,Empanada
2017-03-13,10:35:26,8066,Pan
2017-03-13,10:56:12,8067,Café
2017-03-13,10:56:12,8067,Galletas
2017-03-13,10:58:58,8068,Café
2017-03-13,10:58:58,8068,Te
2017-03-13,10:58:58,8068,Galletas
2017-03-13,10:58:58,8068,Pastel
2017-03-13,11:01:08,8069,Café
2017-03-13,11:01:08,8069,Café
2017-03-13,11:10:36,8070,Café
2017-03-13,11:10:36,8070,Café
2017-03-13,11:26:19,8071,Café
2017-03-13,11:26:19,8071,Café
2017-03-13,11:26:19,8071,Muffin
2017-03-13,11:30:31,8072,Pan
2017-03-13,11:34:04,8073,Te
2017-03-13,11:39:11,8074,Café
2017-03-13,11:39:11,8074,Pastel
2017-03-13,11:39:11,8074,Pastel
2017-03-13,11:45:36,8075,Sandwich
2017-03-13,11:45:36,8075,Sandwich
2017-03-13,11:45:36,8075,Te
2017-03-13,11:45:36,8075,Café
2017-03-13,11:57:44,8077,Pan
2017-03-13,12:03:03,8078,Te
2017-03-13,12:03:03,8078,Pastel
2017-03-13,12:03:25,8079,Café
2017-03-13,12:05:56,8080,Baguette
2017-03-13,12:12:25,8081,Baguette
2017-03-13,12:12:25,8081,Tostada mantequilla
2017-03-13,12:14:46,8082,Café
2017-03-13,12:24:38,8083,Café
2017-03-13,12:24:38,8083,Café
2017-03-13,12:24:38,8083,Pastel
2017-03-13,12:24:38,8083,Pastel
2017-03-13,12:31:00,8084,Café
2017-03-13,12:31:00,8084,Pastel
2017-03-13,12:49:30,8085,Pastel
2017-03-13,12:51:15,8086,Pan
2017-03-13,13:03:59,8087,Pastel
2017-03-13,13:03:59,8087,Pastel
2017-03-13,13:03:59,8087,Café
2017-03-13,13:14:10,8088,NONE
2017-03-13,13:14:10,8088,Te
2017-03-13,13:14:10,8088,Pan
2017-03-13,13:20:14,8089,Baguette
2017-03-13,13:20:14,8089,Café
2017-03-13,13:45:09,8090,Pan
2017-03-13,13:48:38,8091,Trufas
2017-03-13,13:48:38,8091,Te
2017-03-13,13:48:38,8091,Sopa
2017-03-13,13:48:38,8091,Ensalada
2017-03-13,13:48:38,8091,Galletas
2017-03-13,13:48:38,8091,Pan
2017-03-13,13:49:47,8092,NONE
2017-03-13,13:49:47,8092,Sopa
2017-03-13,14:03:20,8093,Café
2017-03-13,14:03:20,8093,Sopa
2017-03-13,14:03:20,8093,Empanada
2017-03-13,14:04:18,8094,Café
2017-03-13,14:04:18,8094,Empanada
2017-03-13,14:04:18,8094,Desayuno español
2017-03-13,14:11:55,8095,Sandwich
2017-03-13,14:12:07,8096,Café
2017-03-13,14:14:36,8097,Sandwich
2017-03-13,14:14:36,8097,Café
2017-03-13,14:27:03,8098,Sandwich
2017-03-13,14:27:03,8098,Café
2017-03-13,14:27:38,8099,Café
2017-03-13,14:27:38,8099,Sandwich
2017-03-13,14:46:20,8100,Ensalada
2017-03-13,14:46:20,8100,Te
2017-03-13,14:46:52,8101,Zumo
2017-03-13,14:46:52,8101,NONE
2017-03-13,15:37:53,8102,Sandwich
2017-03-13,15:39:26,8103,Te
2017-03-13,15:39:26,8103,Café
2017-03-13,15:39:26,8103,Chocolate caliente
2017-03-13,15:42:46,8104,Café
2017-03-13,15:42:46,8104,Café
2017-03-13,15:42:46,8104,Sopa
2017-03-13,16:09:55,8106,Te
2017-03-13,16:09:55,8106,Pastel
2017-03-13,16:17:42,8107,Pastel
2017-03-13,16:17:42,8107,Pan
2017-03-13,16:39:28,8108,Sandwich mixto
2017-03-13,16:39:28,8108,Pastel
2017-03-13,16:39:28,8108,Café
2017-03-13,16:39:28,8108,Café
2017-03-13,17:02:41,8109,Café
2017-03-13,17:02:41,8109,Ensalada
2017-03-14,08:26:40,8110,Baguette
2017-03-14,08:31:22,8111,Café
2017-03-14,08:31:22,8111,Sandwich mixto
2017-03-14,08:31:22,8111,Pastel
2017-03-14,09:06:39,8112,Café
2017-03-14,09:06:39,8112,Galletas
2017-03-14,09:17:46,8113,Café
2017-03-14,09:17:46,8113,Pastel
2017-03-14,09:17:46,8113,Huevos camperos
2017-03-14,09:35:18,8114,Pan
2017-03-14,09:54:38,8115,Café
2017-03-14,10:02:29,8116,Café
2017-03-14,10:02:29,8116,Baguette
2017-03-14,10:11:34,8117,Café
2017-03-14,10:11:34,8117,Tostada
2017-03-14,10:11:34,8117,Te
2017-03-14,10:16:32,8118,Pastel
2017-03-14,10:24:55,8119,Pan
2017-03-14,10:57:47,8120,Café
2017-03-14,10:57:47,8120,Café
2017-03-14,10:57:47,8120,Pastel
2017-03-14,10:58:42,8121,Pan
2017-03-14,10:58:42,8121,Ensalada
2017-03-14,10:59:24,8122,Pan
2017-03-14,10:59:24,8122,Pastel
2017-03-14,11:06:15,8123,Café
2017-03-14,11:14:41,8124,Pan
2017-03-14,11:14:41,8124,Café
2017-03-14,11:14:41,8124,NONE
2017-03-14,11:14:41,8124,Tostada
2017-03-14,11:30:45,8126,Café
2017-03-14,11:32:24,8127,Café
2017-03-14,11:42:39,8129,Te negro
2017-03-14,11:42:39,8129,Pan
2017-03-14,11:55:49,8130,Pastel
2017-03-14,11:55:49,8130,Pan
2017-03-14,12:24:52,8131,Sandwich
